FECHA,TIPO DE MOVIMIENTO,PROYECTO,DESCRIPCION,CATEGORIA/DETALLE,DETALLE,IMPORTE CONTABLE,CUENTA JUAN CARLOS,PAYO SANTIAGO,BANCOLOMBIA,HOTMART JSD,PAYO JSD,PAYO FRAN,JERWIN PERÚ,BINANCE,
11 de junio de 2024,,FONDO LIBRE,CORTE UTILIDADES,CORTE UTILIDADES,Vcapital," $ 20,037.0 ",,,,,,,,,
11 de junio de 2024,,GERSSON L2,CORTE UTILIDADES,CORTE UTILIDADES,Vcapital,"-$ 20,037.0 ",,,,,,,,,
11 de junio de 2024,,GERSSON L2,PAGO DANIEL COPY,Gastos de la Agencia,Nómina,,,"-$ 3,000.0 ",,,,,,,
11 de junio de 2024,,GERSSON L2,COMISIONES,Gastos de la Agencia,PAGOS PENDIENTES,,,,,,,,,$ 827.0,
11 de junio de 2024,,GERSSON L2,COMISIONES,Gastos de la Agencia,PAGOS PENDIENTES,,,,,,,,,-$ 800.0,
11 de junio de 2024,,GERSSON L2,PAGO DANIEL CANIZO,Gastos de la Agencia,PAGOS PENDIENTES,,,"-$ 1,378.0 ",,,,,,,
15 de junio de 2024,,AGENCIA X,GASTO NO IDENTIFICADO,Gastos de la Agencia,GASTO NO IDENTIFICADO,,,,,,-$ 12.0,,,,
16 de junio de 2024,,GERSSON L3,STREAMYARD,Sotware y suscripciones,STREAMYARD,,,,,,-$ 25.0,,,,
16 de junio de 2024,,GERSSON L3,FLODESK,Sotware y suscripciones,FLODESK,,,,,,-$ 38.0,,,,
18 de junio de 2024,,GERSSON L2,Payment from Hotmart,Retiros / Hotmart,RETIRO HOTMART,,,,,"-$ 8,332.0 "," $ 8,332.0 ",,,,
18 de junio de 2024,,CURVES,CURSOS PRAXIS,Gastos de la Agencia,CURSOS,,,,,,-$ 251.0,,,,
19 de junio de 2024,,GERSSON L3,MAILERLITE,Sotware y suscripciones,MAILERLITE,,,,,,-$ 39.0,,,,
20 de junio de 2024,,GERSSON L3,MAILERLITE,Sotware y suscripciones,MAILERLITE,,,,,,-$ 19.3,,,,
22 de junio de 2024,,GERSSON L3,MAILERLITE,Sotware y suscripciones,MAILERLITE,,,,,,-$ 12.6,,,,
23 de junio de 2024,,GERSSON L3,MAILERLITE,Sotware y suscripciones,MAILERLITE,,,,,,-$ 31.2,,,,
24 de junio de 2024,,FONDO LIBRE,PARTE JUAN CARLOS,REPARTICION UTILIDADES SOCIOS,JOSHUA,,,,,,"-$ 6,898.0 ",,,,
25 de junio de 2024,,GERSSON L3,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 15.0,,,,
25 de junio de 2024,,FONDO LIBRE,PARTE FRANCISCO,REPARTICION UTILIDADES SOCIOS,JOSHUA,,,,,,"-$ 6,259.0 ",,,,
26 de junio de 2024,,GERSSON L3,MAILERLITE,Sotware y suscripciones,MAILERLITE,,,,,,-$ 23.0,,,,
26 de junio de 2024,,GERSSON L3,WP ROCKET,Sotware y suscripciones,WP ROCKET,,,,,,-$ 45.0,,,,
28 de junio de 2024,,GERSSON L3,MAILERLITE,Sotware y suscripciones,MAILERLITE,,,,,,-$ 14.0,,,,
28 de junio de 2024,,GERSSON L3,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 20.0,,,,
29 de junio de 2024,,AGENCIA X,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 20.0,,,,
30 de junio de 2024,,GERSSON L2,VENTAS,Ingresos por Proyecto / Hotmart,VENTAS DICIEMBRE HOTMART,,,,," $ 40,179.0 ",,,,,
2 de julio de 2024,,GERSSON L3,MAILERLITE,Sotware y suscripciones,MAILERLITE,,,,,,-$ 17.0,,,,
2 de julio de 2024,,GERSSON L3,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,"-$ 4,290.0 ",,,,
2 de julio de 2024,,GERSSON L3,LORENA VIDEOS,Gastos de la Agencia,Nómina,,,,,,,,,-$ 327.0,
4 de julio de 2024,,GERSSON L3,STAPE,Sotware y suscripciones,STAPE,,,,,,-$ 50.0,,,,
6 de julio de 2024,,AGENCIA X,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 11.1,,,,
6 de julio de 2024,,GERSSON L3,MAILERLITE,Sotware y suscripciones,MAILERLITE,,,,,,-$ 13.0,,,,
8 de julio de 2024,,GERSSON L3,DEVZAPP,Sotware y suscripciones,DEVZAPP,,,,,,-$ 132.1,,,,
9 de julio de 2024,,GERSSON L3,MAILERLITE,Sotware y suscripciones,MAILERLITE,,,,,,-$ 10.0,,,,
12 de julio de 2024,,GERSSON L3,STREAMYARD,Sotware y suscripciones,STREAMYARD,,,,,,-$ 3.3,,,,
15 de julio de 2024,,GERSSON L3,STREAMYARD,Sotware y suscripciones,STREAMYARD,,,,,,-$ 0.5,,,,
15 de julio de 2024,,AGENCIA X,DOMINIO CURVES,Gastos de la Agencia,DOMINIOS,,,,,,-$ 10.5,,,,
15 de julio de 2024,,GERSSON L3,VIAJE DANIEL,GASTOS DE LA AGENCIA,VIAJES,,,,,,-$ 400.0,,,,
16 de julio de 2024,,GERSSON L3,STREAMYARD,Sotware y suscripciones,STREAMYARD,,,,,,-$ 99.0,,,,
20 de julio de 2024,,GERSSON L3,MAILERLITE,Sotware y suscripciones,MAILERLITE,,,,,,-$ 249.0,,,,
24 de julio de 2024,,AGENCIA X,RAQUEL COPY,Gastos de la Agencia,Nómina,,,,,,-$ 175.0,,,,
25 de julio de 2024,,HOTMART,Payment from Hotmart,Retiros / Hotmart,RETIRO HOTMART,,,,,-$ 112.0,$ 112.0,,,,
25 de julio de 2024,,GERSSON L3,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 14.8,,,,
25 de julio de 2024,,GERSSON L3,ANGELICA ENVIOS,Gastos de la Agencia,Nómina,,,,,,,,,-$ 412.0,
25 de julio de 2024,,GERSSON L3,JORGE DISEÑADOR,Gastos de la Agencia,Nómina,,,,,,,,,-$ 383.0,
25 de julio de 2024,,GERSSON L3,LAURA VIDEOS,Gastos de la Agencia,Nómina,,,,,,,,,-$ 153.0,
25 de julio de 2024,,GERSSON L3,LORENA VIDEOS,Gastos de la Agencia,Nómina,,,,,,,,,-$ 92.0,
28 de julio de 2024,,AGENCIA X,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 20.5,,,,
31 de julio de 2024,,CURVES,PAGO POR EBOOK TRADUCIDO,Gastos de la Agencia,Nómina,,,,,,-$ 83.0,,,,
31 de julio de 2024,,GERSSON L3,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,"-$ 5,772.0 ",,,,
4 de agosto de 2024,,GERSSON L3,STAPE,Sotware y suscripciones,STAPE,,,,,,-$ 50.0,,,,
6 de agosto de 2024,,AGENCIA X,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 11.1,,,,
16 de agosto de 2024,,GERSSON L3,STREAMYARD,Sotware y suscripciones,STREAMYARD,,,,,,-$ 99.0,,,,
19 de agosto de 2024,,FONDO LIBRE,PARTE JERWIN,REPARTICION UTILIDADES SOCIOS,JOSHUA,,,,,,"-$ 8,000.0 ",,,,
22 de agosto de 2024,,HOTMART,Payment from Hotmart,Retiros / Hotmart,RETIRO HOTMART,,,,,"-$ 29,209.0 "," $ 29,209.0 ",,,,
22 de agosto de 2024,,GERSSON L3,VENTAS,Ingresos por Proyecto / Hotmart,VENTAS DICIEMBRE HOTMART,,,,," $ 29,823.0 ",,,,,
25 de agosto de 2024,,GERSSON L3,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 14.8,,,,
28 de agosto de 2024,,AGENCIA X,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 20.6,,,,
30 de agosto de 2024,,CURVES,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 396.0,,,,
1 de septiembre de 2024,,GERSSON L3,PARTE POR FUERA,Ingresos por Proyecto,JSD Y VCAPITAL,,,,,," $ 3,721.0 ",,,,
4 de septiembre de 2024,,GERSSON L4,STAPE,Sotware y suscripciones,STAPE,,,,,,-$ 50.0,,,,
6 de septiembre de 2024,,AGENCIA X,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 11.0,,,,
12 de septiembre de 2024,,FONDO LIBRE,CORTE UTILIDADES,CORTE UTILIDADES,Vcapital," $ 20,738.0 ",,,,,,,,,
12 de septiembre de 2024,,GERSSON L3,CORTE UTILIDADES,CORTE UTILIDADES,Vcapital,"-$ 20,738.0 ",,,,,,,,,
12 de septiembre de 2024,,FONDO LIBRE,PARTE DANIEL,REPARTICION UTILIDADES SOCIOS,JOSHUA,,,,,,"-$ 2,903.0 ",,,,
12 de septiembre de 2024,,FONDO LIBRE,PARTE FRANCISCO,REPARTICION UTILIDADES SOCIOS,JOSHUA,,,,,,"-$ 5,945.0 ",,,,
12 de septiembre de 2024,,FONDO LIBRE,PARTE JUAN CARLOS,REPARTICION UTILIDADES SOCIOS,JOSHUA,,,,,,"-$ 5,945.0 ",,,,
12 de septiembre de 2024,,FONDO LIBRE,PARTE GANANCIAS SANTIAGO,REPARTICION UTILIDADES SOCIOS,JOSHUA,,,,,,"-$ 5,945.0 ",,,,
16 de septiembre de 2024,,GERSSON L4,MANYCHAT,Sotware y suscripciones,MANYCHAT,,,,,,-$ 15.0,,,,
16 de septiembre de 2024,,GERSSON L4,STREAMYARD,Sotware y suscripciones,STREAMYARD,,,,,,-$ 99.0,,,,
18 de septiembre de 2024,,AGENCIA X,CAPTIONS,Software y suscripciones,CAPTIONS,,,,,,-$ 10.0,,,,
19 de septiembre de 2024,,HOTMART,Payment from Hotmart,Retiros / Hotmart,RETIRO HOTMART,,,,,-$ 932.0,$ 932.0,,,,
19 de septiembre de 2024,,GERSSON L4,PAGO RAQUEL,Gastos de la Agencia,Nómina,,,,,,-$ 525.0,,,,
20 de septiembre de 2024,,GERSSON L4,PAGO LORENA VIDEOS,Gastos de la Agencia,Nómina,,,,,,,,,-$ 662.0,
23 de septiembre de 2024,,GERSSON L4,MAILER LITE,Sotware y suscripciones,MAILERLITE,,,,,,-$ 99.0,,,,
25 de septiembre de 2024,,GERSSON L4,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 15.0,,,,
27 de septiembre de 2024,,CURVES,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 489.0,,,,
28 de septiembre de 2024,,AGENCIA X,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 19.8,,,,
29 de septiembre de 2024,,GERSSON L4,MAILERLITE,Sotware y suscripciones,MAILERLITE,,,,,,-$ 10.0,,,,
30 de septiembre de 2024,,GERSSON L4,IPSTACK,Software y suscripciones,IPSTACK,,,,,,-$ 60.0,,,,
30 de septiembre de 2024,,GERSSON L4,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,"-$ 3,817.0 ",,,,
1 de octubre de 2024,,GERSSON L4,GOOGLE ADS,GASTOS PUBLICITARIOS,GOOGLE ADS,,,,,,-$ 24.0,,,,
1 de octubre de 2024,,JSD,IMPUESTOS Y PAGOS PENDIENTES JOSHUA,Gastos de la Agencia,PAGOS PENDIENTES,,,,,,"-$ 4,033.0 ",,,,
2 de octubre de 2024,,GERSSON L3,PAGOS CERRADORES L3 - PRESTAMO A GERSSON,Gastos de la Agencia,PAGOS PENDIENTES,,,,,,,,,-$ 336.0,
3 de octubre de 2024,,GERSSON L4,MAILERLITE,Sotware y suscripciones,MAILERLITE,,,,,,-$ 7.0,,,,
4 de octubre de 2024,,GERSSON L4,STAPE,Sotware y suscripciones,STAPE,,,,,,-$ 50.0,,,,
5 de octubre de 2024,,GERSSON L4,FB ADS - PRESTAMO FRAN,GASTOS PUBLICITARIOS,FB ADS,,,,,,"-$ 1,000.0 ",,,,
6 de octubre de 2024,,GERSSON L4,DEVZAPP,Sotware y suscripciones,DEVZAPP,,,,,,-$ 132.0,,,,
6 de octubre de 2024,,GERSSON L4,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,"-$ 5,480.0 ",,,,
7 de octubre de 2024,,AGENCIA X,GASTO NO IDENTIFICADO,Gastos de la Agencia,GASTO NO IDENTIFICADO,,,,,,-$ 11.0,,,,
10 de octubre de 2024,,GERSSON L4,VIAJE DANIEL,GASTOS DE LA AGENCIA,VIAJES,,,,,,-$ 88.0,,,,
10 de octubre de 2024,,GERSSON L4,VIAJE FRAN,GASTOS DE LA AGENCIA,VIAJES,,,,,,-$ 250.0,,,,
12 de octubre de 2024,,GERSSON L4,LORENA VIDEOS,Gastos de la Agencia,Nómina,,,,,,,,,-$ 104.0,
13 de octubre de 2024,,GERSSON L4,MAILERLITE,Sotware y suscripciones,MAILERLITE,,,,,,-$ 153.0,,,,
16 de octubre de 2024,,HOTMART,Payment from Hotmart,Retiros / Hotmart,RETIRO HOTMART,,,,,-$ 409.0,$ 409.0,,,,
16 de octubre de 2024,,GERSSON L4,MANYCHAT,Sotware y suscripciones,MANYCHAT,,,,,,-$ 34.0,,,,
16 de octubre de 2024,,GERSSON L4,GASTO NO IDENTIFICADO,Gastos de la Agencia,GASTO NO IDENTIFICADO,,,,,,-$ 298.0,,,,
25 de octubre de 2024,,AGENCIA X,CHATGPT,Sotware y suscripciones,CHATGPT,,,,,,-$ 10.0,,,,
25 de octubre de 2024,,GERSSON L4,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 14.0,,,,
28 de octubre de 2024,,AGENCIA X,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 12.0,,,,
29 de octubre de 2024,,GERSSON L4,"LORENA, JORGE Y ANGELICA",Gastos de la Agencia,Nómina,,,,,,,,,"-$ 1,064.0 ",
30 de octubre de 2024,,AGENCIA X,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 20.0,,,,
1 de noviembre de 2024,,GERSSON L5,GOOGLE ADS,GASTOS PUBLICITARIOS,GOOGLE ADS,,,,,,-$ 12.0,,,,
4 de noviembre de 2024,,GERSSON L5,STAPE,Sotware y suscripciones,STAPE,,,,,,-$ 50.0,,,,
5 de noviembre de 2024,,GERSSON L5,DEVZAPP,Sotware y suscripciones,DEVZAPP,,,,,,-$ 126.0,,,,
6 de noviembre de 2024,,HOTMART,Payment from Hotmart,Retiros / Hotmart,RETIRO HOTMART,,,,,"-$ 19,997.0 "," $ 19,997.0 ",,,,
6 de noviembre de 2024,,AGENCIA X,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 11.0,,,,
8 de noviembre de 2024,,FONDO LIBRE,CORTE UTILIDADES,CORTE UTILIDADES,Vcapital," $ 14,075.0 ",,,,,,,,,
8 de noviembre de 2024,,GERSSON L4,VENTAS,Ingresos por Proyecto / Hotmart,VENTAS DICIEMBRE HOTMART,,,," $ 3,320.0 "," $ 24,808.0 ",,,,$ 247.0,
8 de noviembre de 2024,,GERSSON L4,CORTE UTILIDADES,CORTE UTILIDADES,Vcapital,"-$ 14,075.0 ",,,,,,,,,
8 de noviembre de 2024,,FONDO LIBRE,PARTE JUAN CARLOS,REPARTICION UTILIDADES SOCIOS,JOSHUA,,,,"-$ 3,320.0 ",,-$ 609.0,,,,
8 de noviembre de 2024,,FONDO LIBRE,PARTE DANIEL,REPARTICION UTILIDADES SOCIOS,JOSHUA,,,,,,"-$ 2,326.0 ",,,,
8 de noviembre de 2024,,FONDO LIBRE,PARTE FRANCISCO,REPARTICION UTILIDADES SOCIOS,JOSHUA,,,,,,"-$ 3,910.0 ",,,,
8 de noviembre de 2024,,FONDO LIBRE,PARTE GANANCIAS SANTIAGO,REPARTICION UTILIDADES SOCIOS,JOSHUA,,,,,,"-$ 3,910.0 ",,,,
9 de noviembre de 2024,,AGENCIA X,GASTO NO IDENTIFICADO,Gastos de la Agencia,GASTO NO IDENTIFICADO,,,,,,-$ 9.0,,,,
10 de noviembre de 2024,,FONDO LIBRE,UTILIDADES GERSSON L5,CORTE UTILIDADES,Vcapital," $ 14,423.0 ",,,,,,,,,
10 de noviembre de 2024,,GERSSON L5,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,"-$ 10,333.0 ",,,,
14 de noviembre de 2024,,HOTMART,Payment from Hotmart,Retiros / Hotmart,RETIRO HOTMART,,,,,"-$ 2,928.0 "," $ 2,928.0 ",,,,
14 de noviembre de 2024,,GERSSON L5,CHATGPT,Sotware y suscripciones,CHATGPT,,,,,,-$ 10.0,,,,
15 de noviembre de 2024,,GERSSON L5,TIKTOK ADS,Gastos Publicitarios,TikTok Ads,,,,,,-$ 500.0,,,,
16 de noviembre de 2024,,AGENCIA X,GASTO NO IDENTIFICADO,Gastos de la Agencia,GASTO NO IDENTIFICADO,,,,,,-$ 15.0,,,,
17 de noviembre de 2024,,GERSSON L5,MANYCHAT,Sotware y suscripciones,MANYCHAT,,,,,,-$ 35.0,,,,
21 de noviembre de 2024,,GERSSON L4,DEUDA GERSSON,Gastos de la Agencia,PAGOS PENDIENTES,,,,,,$ 435.0,,,,
23 de noviembre de 2024,,GERSSON L5,MAILERLITE,Sotware y suscripciones,MAILERLITE,,,,,,-$ 138.0,,,,
25 de noviembre de 2024,,GERSSON L5,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 14.0,,,,
26 de noviembre de 2024,,GERSSON L5,STREAMYARD,Sotware y suscripciones,STREAMYARD,,,,,,-$ 42.0,,,,
27 de noviembre de 2024,,GERSSON L5,UCHAT,Software y suscripciones,UCHAT,,,,,,-$ 63.0,,,,
28 de noviembre de 2024,,AGENCIA X,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 19.0,,,,
30 de noviembre de 2024,,GERSSON L5,VOIP PRUEBA,Software y suscripciones,VOIP,,,,,,-$ 15.0,,,,
4 de diciembre de 2024,,GERSSON L5,STAPE,Sotware y suscripciones,STAPE,,,,,,-$ 50.0,,,,
5 de diciembre de 2024,,GERSSON L6,SENDMAILS,Software y suscripciones,SENDMAILS,,,,,,-$ 15.0,,,,
6 de diciembre de 2024,,GERSSON L6,NAMECHEAP,Sotware y suscripciones,DEVZAPP,,,,,,-$ 2.0,,,,
6 de diciembre de 2024,,AGENCIA X,GASTO NO IDENTIFICADO,Gastos de la Agencia,GASTO NO IDENTIFICADO,,,,,,-$ 10.7,,,,
6 de diciembre de 2024,,GERSSON L5,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 11.0,,,,
7 de diciembre de 2024,,GERSSON L5,DEVZAPP,Sotware y suscripciones,DEVZAPP,,,,,,-$ 121.0,,,,
7 de diciembre de 2024,,GERSSON L4,PAGOS PENDIENTES,Gastos de la Agencia,PAGOS PENDIENTES,,,,,,,,,-$ 106.0,
8 de diciembre de 2024,,GERSSON L6,NAMECHEAP,Sotware y suscripciones,DEVZAPP,,,,,,-$ 2.0,,,,
14 de diciembre de 2024,,AGENCIA X,GASTO NO IDENTIFICADO,Gastos de la Agencia,GASTO NO IDENTIFICADO,,,,,,-$ 7.0,,,,
15 de diciembre de 2024,,GERSSON L5,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 28.0,,,,
19 de diciembre de 2024,,HOTMART,Payment from Hotmart,Retiros / Hotmart,RETIRO HOTMART,,,,,"-$ 22,208.0 "," $ 22,208.0 ",,,,
19 de diciembre de 2024,,GERSSON VENTA DIRECTA,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 319.0,,,,
20 de diciembre de 2024,,GERSSON VENTA DIRECTA,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 73.0,,,,
23 de diciembre de 2024,,AGENCIA X,LLAMADA LUNAR PURPURA,Gastos de la Agencia,CURSOS,,,,,,-$ 238.0,,,,
23 de diciembre de 2024,,GERSSON VENTA DIRECTA,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 438.0,,,,
23 de diciembre de 2024,,GERSSON L5,"CARLOS(nov,dic) Y ANGELICA",Gastos de la Agencia,Nómina,,,,,,-$ 666.0,,,,
23 de diciembre de 2024,,GERSSON L5,CERRADORES,Gastos de la Agencia,PAGOS PENDIENTES,,,,,,"-$ 1,877.0 ",,,-$ 87.0,
24 de diciembre de 2024,,AGENCIA X,DEUDA CONTADORES,Gastos de la Agencia,PAGOS PENDIENTES,,,,,,"-$ 1,219.0 ",,,,
26 de diciembre de 2024,,GERSSON VENTA DIRECTA,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 311.0,,,,
26 de diciembre de 2024,,GERSSON L5,VENTAS,Ingresos por Proyecto / Hotmart,VENTAS DICIEMBRE HOTMART,,,," $ 3,185.0 "," $ 24,472.0 ",,,,,
27 de diciembre de 2024,,AGENCIA X,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 10.0,,,,
27 de diciembre de 2024,,AGENCIA X,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 17.0,,,,
27 de diciembre de 2024,,GERSSON L6,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 19.0,,,,
27 de diciembre de 2024,,GERSSON L6,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 28.0,,,,
27 de diciembre de 2024,,JSD,IMPUESTOS Y PAGOS PENDIENTES JOSHUA,Gastos de la Agencia,PAGOS PENDIENTES,,,,,,"-$ 2,030.0 ",,,,
27 de diciembre de 2024,,GERSSON L5,VENTAS ADICIONALES L5,Ingresos por Proyecto / Hotmart,VENTAS DICIEMBRE HOTMART,,,,,$ 316.0,,,,,
27 de diciembre de 2024,,GERSSON VENTA DIRECTA,VENTAS,Ingresos por Proyecto / Hotmart,VENTAS DICIEMBRE HOTMART,,,,," $ 2,085.0 ",,,,,
28 de diciembre de 2024,,GERSSON L5,PENDIENTE GERSSON,Gastos de la Agencia,PAGOS PENDIENTES,,,,,,$ 942.0,,,,
28 de diciembre de 2024,,GERSSON VPS,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 10.0,,,,
28 de diciembre de 2024,,AGENCIA X,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 17.0,,,,
28 de diciembre de 2024,,GERSSON L6,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 19.0,,,,
28 de diciembre de 2024,,AGENCIA X,HOSTINGUER,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 28.0,,,,
28 de diciembre de 2024,,GERSSON L5,UTILIDADES GERSSON L5,CORTE UTILIDADES,Vcapital,"-$ 14,423.0 ",,,,,,,,,
28 de diciembre de 2024,,FONDO LIBRE,PARTE JUAN CARLOS,REPARTICION UTILIDADES SOCIOS,JOSHUA,,,,"-$ 3,185.0 ",,-$ 850.0,,,,
28 de diciembre de 2024,,FONDO LIBRE,PARTE DANIEL,REPARTICION UTILIDADES SOCIOS,JOSHUA,,,,,,"-$ 2,326.0 ",,,,
28 de diciembre de 2024,,FONDO LIBRE,PARTE FRANCISCO,REPARTICION UTILIDADES SOCIOS,JOSHUA,,,,,,"-$ 4,031.0 ",,,,
28 de diciembre de 2024,,FONDO LIBRE,PARTE GANANCIAS SANTIAGO,REPARTICION UTILIDADES SOCIOS,JOSHUA,,,,,,"-$ 4,031.0 ",,,,
29 de diciembre de 2024,,GERSSON VENTA DIRECTA,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 630.0,,,,
31 de diciembre de 2024,,GERSSON VENTA DIRECTA,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 310.0,,,,
2 de enero de 2025,,GERSSON VENTA DIRECTA,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 261.0,,,,
2 de enero de 2025,,AGENCIA X,PAYONEER,Gastos de la Agencia,Comisiones y costos bancarios,,,,,,$ 7.0,,,,
4 de enero de 2025,,GERSSON VENTA DIRECTA,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 246.0,,,,
6 de enero de 2025,,GERSSON VENTA DIRECTA,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 508.0,,,,
9 de enero de 2025,,GERSSON VENTA DIRECTA,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 433.0,,,,
11 de enero de 2025,,GERSSON VENTA DIRECTA,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 205.0,,,,
12 de enero de 2025,,AGENCIA X,GASTO NO IDENTIFICADO,Gastos de la Agencia,CONSTITUCIÓN EMPRESA,,,,,,-$ 24.0,,,,
13 de enero de 2025,,GERSSON VENTA DIRECTA,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 266.0,,,,
18 de enero de 2025,,GERSSON VENTA DIRECTA,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 900.0,,,,
20 de enero de 2025,,GERSSON VENTA DIRECTA,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 82.0,,,,
20 de enero de 2025,,GERSSON VENTA DIRECTA,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 68.0,,,,
22 de enero de 2025,,GERSSON L6,GASTO NO IDENTIFICADO,Gastos de la Agencia,GASTO NO IDENTIFICADO,,,,,,-$ 14.0,,,,
22 de enero de 2025,,HOTMART,Payment from Hotmart,Retiros / Hotmart,RETIRO HOTMART,,,,,"-$ 8,978.0 "," $ 8,978.0 ",,,,
22 de enero de 2025,SALIDA,GERSSON L6,STAPE,Sotware y suscripciones,STAPE,,,,,,-$ 50.0,,,,
27 de enero de 2025,,AGENCIA X,pago hecho a andres antequera de la parte que corresponde a joshua,Gastos de la Agencia,DEUDA JSD REVOLUTION,,,,,,"-$ 1,483.0 ",,,,
28 de enero de 2025,SALIDA,GERSSON L6,DANIEL ADELANTO,REPARTICION UTILIDADES SOCIOS,DANIEL,,,,,,-$ 50.0,,,,
31 de enero de 2025,,ADRIANA,PAGO FEE,Ingresos por Proyecto,FEE AGENCIA,," $ 1,000.0 ",,,,,,,,
31 de enero de 2025,,ADRIANA,VENTAS ENERO,Ingresos por Proyecto / Hotmart,VENTAS DICIEMBRE HOTMART,," $ 3,149.0 ",,,,,,,,
31 de enero de 2025,,GERSSON VENTA DIRECTA,VENTAS ENERO,Ingresos por Proyecto / Hotmart,VENTAS DICIEMBRE HOTMART,,,,," $ 6,305.0 ",,,,,
3 de febrero de 2025,,AGENCIA X,PAGO FINAL ANDRES ANTEQUERA: 3.000.000 + 800.000 CAMARA DE COMERCIO,Gastos de la Agencia,DEUDA JSD REVOLUTION,,,,,,-$ 904.0,,,,
3 de febrero de 2025,,AGENCIA X,JORGE: 1.400.000 + CARLOS 800.000 + RAQUEL 498.000 + SOFIA 100.000 + 2.100.000 ORGANICO + CURSOS 379.600,Gastos de la Agencia,CURSOS,,,,,,"-$ 1,256.0 ",,,,
4 de febrero de 2025,,AGENCIA X,EASYPANEL,Software y suscripciones,EASYPANEL,,,,,,-$ 14.0,,,,
4 de febrero de 2025,SALIDA,GERSSON L6,STAPE,Sotware y suscripciones,STAPE,,,,,,-$ 50.0,,,,
6 de febrero de 2025,,ARZA,GREATPAGES,Sotware y suscripciones,GREATPAGES,,,,,,-$ 18.0,,,,
8 de febrero de 2025,,ADRIANA,FB ADS,GASTOS PUBLICITARIOS,FB ADS,,,,,,-$ 2.0,,,,
8 de febrero de 2025,SALIDA,GERSSON L6,VPS,Sotware y suscripciones,HOSTINGUER,,,,,,-$ 15.0,,,,
